Mekan,URL
"MI - Detroit","https://www.copart.com/saleListResult/61/2026-04-03?location=MI%20-%20Detroit&saleDate=1775224800000&liveAuction=false&from=&yardNum=61"
"PA - Philadelphia","https://www.copart.com/saleListResult/26/2026-04-03?location=PA%20-%20Philadelphia&saleDate=1775224800000&liveAuction=false&from=&yardNum=26"
"PA - Philadelphia","https://www.copart.com/saleListResult/26/2026-04-03?location=PA%20-%20Philadelphia&saleDate=1775224800000&liveAuction=false&from=&yardNum=26"
"MI - Detroit","https://www.copart.com/saleListResult/61/2026-04-03?location=MI%20-%20Detroit&saleDate=1775224800000&liveAuction=false&from=&yardNum=61"
